Institute,Branch,Quota,Category,Gender,OpenRank,CloseRank
"National Institute of Technology, Rourkela","Food Process Engineering (4 Years, Bachelor of Technology)",HS,OPEN,NA,32784,42174
"National Institute of Technology, Rourkela","Food Process Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,NA,27168,29821
"National Institute of Technology, Rourkela","Food Process Engineering (4 Years, Bachelor of Technology)",HS,SC,NA,8178,9061
"National Institute of Technology, Rourkela","Food Process Engineering (4 Years, Bachelor of Technology)",HS,ST,NA,4251,4251
"National Institute of Technology, Rourkela","Food Process Engineering (4 Years, Bachelor of Technology)",OS,OPEN,NA,25403,29800
"National Institute of Technology, Rourkela","Food Process Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),NA,963,963
"National Institute of Technology, Rourkela","Food Process Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,NA,9738,10136
"National Institute of Technology, Rourkela","Food Process Engineering (4 Years, Bachelor of Technology)",OS,SC,NA,4370,4388
"National Institute of Technology, Rourkela","Food Process Engineering (4 Years, Bachelor of Technology)",OS,ST,NA,2072,2072
"National Institute of Technology, Rourkela","Industrial Design (4 Years, Bachelor of Technology)",HS,OPEN,NA,25870,29963
"National Institute of Technology, Rourkela","Industrial Design (4 Years, Bachelor of Technology)",HS,OPEN (PwD),NA,1561,1561
"National Institute of Technology, Rourkela","Industrial Design (4 Years, Bachelor of Technology)",HS,OBC-NCL,NA,19839,23461
"National Institute of Technology, Rourkela","Industrial Design (4 Years, Bachelor of Technology)",HS,SC,NA,8832,9349
"National Institute of Technology, Rourkela","Industrial Design (4 Years, Bachelor of Technology)",HS,ST,NA,4397,4397
"National Institute of Technology, Rourkela","Industrial Design (4 Years, Bachelor of Technology)",OS,OPEN,NA,20697,24176
"National Institute of Technology, Rourkela","Industrial Design (4 Years, Bachelor of Technology)",OS,OBC-NCL,NA,7843,8184
"National Institute of Technology, Rourkela","Industrial Design (4 Years, Bachelor of Technology)",OS,SC,NA,5117,5426
"National Institute of Technology, Rourkela","Industrial Design (4 Years, Bachelor of Technology)",OS,ST,NA,2685,2685
"National Institute of Technology, Rourkela","Life Science (5 Years, Integrated Master of Science)",HS,OPEN,NA,53770,56303
"National Institute of Technology, Rourkela","Life Science (5 Years, Integrated Master of Science)",HS,OBC-NCL,NA,28835,29718
"National Institute of Technology, Rourkela","Life Science (5 Years, Integrated Master of Science)",HS,SC,NA,10066,10066
"National Institute of Technology, Rourkela","Life Science (5 Years, Integrated Master of Science)",HS,ST,NA,4958,4958
"National Institute of Technology, Rourkela","Life Science (5 Years, Integrated Master of Science)",OS,OPEN,NA,32777,36163
"National Institute of Technology, Rourkela","Life Science (5 Years, Integrated Master of Science)",OS,OBC-NCL,NA,12231,12409
"National Institute of Technology, Rourkela","Life Science (5 Years, Integrated Master of Science)",OS,SC,NA,5946,5946
"National Institute of Technology, Rourkela","Life Science (5 Years, Integrated Master of Science)",OS,ST,NA,4439,4439
"National Institute of Technology, Rourkela","Mathematics (5 Years, Integrated Master of Science)",HS,OPEN,NA,40991,43495
"National Institute of Technology, Rourkela","Mathematics (5 Years, Integrated Master of Science)",HS,OBC-NCL,NA,27299,28865
"National Institute of Technology, Rourkela","Mathematics (5 Years, Integrated Master of Science)",HS,OBC-NCL (PwD),NA,828,828
"National Institute of Technology, Rourkela","Mathematics (5 Years, Integrated Master of Science)",HS,SC,NA,8422,8422
"National Institute of Technology, Rourkela","Mathematics (5 Years, Integrated Master of Science)",HS,ST,NA,6647,6647
"National Institute of Technology, Rourkela","Mathematics (5 Years, Integrated Master of Science)",OS,OPEN,NA,14036,25281
"National Institute of Technology, Rourkela","Mathematics (5 Years, Integrated Master of Science)",OS,OBC-NCL,NA,8027,9229
"National Institute of Technology, Rourkela","Mathematics (5 Years, Integrated Master of Science)",OS,SC,NA,3170,3170
"National Institute of Technology, Rourkela","Mathematics (5 Years, Integrated Master of Science)",OS,ST,NA,3951,3951
"National Institute of Technology, Rourkela","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,NA,6766,16180
"National Institute of Technology, Rourkela","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),NA,53,53
"National Institute of Technology, Rourkela","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,NA,4917,9349
"National Institute of Technology, Rourkela","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,SC,NA,2158,3656
"National Institute of Technology, Rourkela","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,ST,NA,612,1468
"National Institute of Technology, Rourkela","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,NA,4709,10438
"National Institute of Technology, Rourkela","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,NA,2177,3431
"National Institute of Technology, Rourkela","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL (PwD),NA,394,394
"National Institute of Technology, Rourkela","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,SC,NA,958,1710
"National Institute of Technology, Rourkela","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,ST,NA,633,797
"National Institute of Technology, Rourkela","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",HS,OPEN,NA,19089,25211
"National Institute of Technology, Rourkela","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,NA,13452,14395
"National Institute of Technology, Rourkela","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",HS,SC,NA,3800,6448
"National Institute of Technology, Rourkela","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",HS,SC (PwD),NA,8,8
"National Institute of Technology, Rourkela","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",HS,ST,NA,3112,3311
"National Institute of Technology, Rourkela","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,OPEN,NA,12704,19994
"National Institute of Technology, Rourkela","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),NA,1671,1671
"National Institute of Technology, Rourkela","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,NA,4753,7545
"National Institute of Technology, Rourkela","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,SC,NA,3530,4243
"National Institute of Technology, Rourkela","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,ST,NA,1111,1649
"National Institute of Technology, Rourkela","Metallurgical and Materials Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,OPEN,NA,26168,28110
"National Institute of Technology, Rourkela","Metallurgical and Materials Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,OBC-NCL,NA,19521,20721
"National Institute of Technology, Rourkela","Metallurgical and Materials Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,SC,NA,6517,6517
"National Institute of Technology, Rourkela","Metallurgical and Materials Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OPEN,NA,23962,24655
"National Institute of Technology, Rourkela","Metallurgical and Materials Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OBC-NCL,NA,8204,8204
"National Institute of Technology, Rourkela","Metallurgical and Materials Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,SC,NA,4751,4751
"National Institute of Technology, Rourkela","Mining Engineering  (4 Years, Bachelor of Technology)",HS,OPEN,NA,21129,28543
"National Institute of Technology, Rourkela","Mining Engineering  (4 Years, Bachelor of Technology)",HS,OBC-NCL,NA,9480,14506
"National Institute of Technology, Rourkela","Mining Engineering  (4 Years, Bachelor of Technology)",HS,SC,NA,4995,6308
"National Institute of Technology, Rourkela","Mining Engineering  (4 Years, Bachelor of Technology)",HS,ST,NA,2463,2463
"National Institute of Technology, Rourkela","Mining Engineering  (4 Years, Bachelor of Technology)",OS,OPEN,NA,20515,23680
"National Institute of Technology, Rourkela","Mining Engineering  (4 Years, Bachelor of Technology)",OS,OBC-NCL,NA,6614,7334
"National Institute of Technology, Rourkela","Mining Engineering  (4 Years, Bachelor of Technology)",OS,SC,NA,1854,4422
"National Institute of Technology, Rourkela","Mining Engineering  (4 Years, Bachelor of Technology)",OS,ST,NA,817,817
"National Institute of Technology, Rourkela","Mining Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,OPEN,NA,26712,30162
"National Institute of Technology, Rourkela","Mining Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,OBC-NCL,NA,14667,14667
"National Institute of Technology, Rourkela","Mining Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,SC,NA,7719,7719
"National Institute of Technology, Rourkela","Mining Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OPEN,NA,25024,25250
"National Institute of Technology, Rourkela","Mining Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OBC-NCL,NA,7401,7401
"National Institute of Technology, Rourkela","Mining Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,SC,NA,5631,5631
"National Institute of Technology, Rourkela","Mining Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,ST,NA,1868,1868
"National Institute of Technology, Rourkela","Physics (5 Years, Integrated Master of Science)",HS,OPEN,NA,26336,40230
"National Institute of Technology, Rourkela","Physics (5 Years, Integrated Master of Science)",HS,OBC-NCL,NA,18488,26616
"National Institute of Technology, Rourkela","Physics (5 Years, Integrated Master of Science)",HS,SC,NA,7430,7430
"National Institute of Technology, Rourkela","Physics (5 Years, Integrated Master of Science)",HS,ST,NA,4853,4853
"National Institute of Technology, Rourkela","Physics (5 Years, Integrated Master of Science)",OS,OPEN,NA,12400,17388
"National Institute of Technology, Rourkela","Physics (5 Years, Integrated Master of Science)",OS,OBC-NCL,NA,8687,9114
"National Institute of Technology, Rourkela","Physics (5 Years, Integrated Master of Science)",OS,SC,NA,4745,4745
"National Institute of Technology, Rourkela","Physics (5 Years, Integrated Master of Science)",OS,ST,NA,1819,1819
"National Institute of Technology, Silchar","Civil Engineering (4 Years, Bachelor of Technology)",HS,OPEN,NA,28405,63110
"National Institute of Technology, Silchar","Civil Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),NA,460,460
"National Institute of Technology, Silchar","Civil Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,NA,19241,32762
"National Institute of Technology, Silchar","Civil Engineering (4 Years, Bachelor of Technology)",HS,SC,NA,4929,9863
"National Institute of Technology, Silchar","Civil Engineering (4 Years, Bachelor of Technology)",HS,ST,NA,1383,2779
"National Institute of Technology, Silchar","Civil Engineering (4 Years, Bachelor of Technology)",OS,OPEN,NA,22740,26388
"National Institute of Technology, Silchar","Civil Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),NA,585,585
"National Institute of Technology, Silchar","Civil Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,NA,6510,8288
"National Institute of Technology, Silchar","Civil Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL (PwD),NA,255,255
"National Institute of Technology, Silchar","Civil Engineering (4 Years, Bachelor of Technology)",OS,SC,NA,3792,4941
"National Institute of Technology, Silchar","Civil Engineering (4 Years, Bachelor of Technology)",OS,ST,NA,1199,1830
"National Institute of Technology, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OPEN,NA,8180,26309
"National Institute of Technology, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,NA,7106,15416
"National Institute of Technology, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,SC,NA,2516,6511
"National Institute of Technology, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,ST,NA,1205,1516
"National Institute of Technology, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OPEN,NA,8210,13454
"National Institute of Technology, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),NA,252,252
"National Institute of Technology, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,NA,3594,5052
"National Institute of Technology, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,SC,NA,1719,2976
"National Institute of Technology, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,ST,NA,1841,1991
"National Institute of Technology, Silchar","Electrical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,NA,25661,60699
"National Institute of Technology, Silchar","Electrical Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),NA,1096,1096
"National Institute of Technology, Silchar","Electrical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,NA,18845,27087
"National Institute of Technology, Silchar","Electrical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL (PwD),NA,583,583
"National Institute of Technology, Silchar","Electrical Engineering (4 Years, Bachelor of Technology)",HS,SC,NA,4862,10777
"National Institute of Technology, Silchar","Electrical Engineering (4 Years, Bachelor of Technology)",HS,ST,NA,1695,3399
"National Institute of Technology, Silchar","Electrical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,NA,15346,22682
"National Institute of Technology, Silchar","Electrical Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),NA,1731,1731
"National Institute of Technology, Silchar","Electrical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,NA,6269,7527
"National Institute of Technology, Silchar","Electrical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL (PwD),NA,846,846
"National Institute of Technology, Silchar","Electrical Engineering (4 Years, Bachelor of Technology)",OS,SC,NA,2621,4608
"National Institute of Technology, Silchar","Electrical Engineering (4 Years, Bachelor of Technology)",OS,ST,NA,1833,2193
"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OPEN,NA,17775,43742
"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),NA,2536,2536
"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,NA,11567,21433
"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,SC,NA,6656,9188
"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,ST,NA,2563,3670
"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN,NA,12468,19686
"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,NA,5184,6711
"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,SC,NA,3106,4847
"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,ST,NA,2178,2383
"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",HS,OPEN,NA,38763,64008
"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,NA,25538,35498
"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",HS,SC,NA,11469,12173
"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",HS,ST,NA,3168,4899
"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",OS,OPEN,NA,20080,24755
"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),NA,1762,1762
"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,NA,7039,8512
"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",OS,SC,NA,4861,5458
"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",OS,ST,NA,3129,3447
"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,NA,17325,44733
"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),NA,815,815
"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,NA,13040,22470
"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,SC,NA,2674,6089
"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,ST,NA,991,3103
"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,NA,15033,20971
"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),NA,1416,1416
"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,NA,5994,7502
"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL (PwD),NA,648,648
"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,SC,NA,3581,4657
"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,ST,NA,1634,2156
"National Institute of Technology, Srinagar","Chemical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,NA,71496,99960
"National Institute of Technology, Srinagar","Chemical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,NA,32689,78240
"National Institute of Technology, Srinagar","Chemical Engineering (4 Years, Bachelor of Technology)",HS,SC,NA,13326,39185
"National Institute of Technology, Srinagar","Chemical Engineering (4 Years, Bachelor of Technology)",HS,ST,NA,3608,4307
"National Institute of Technology, Srinagar","Chemical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,NA,24428,36399
"National Institute of Technology, Srinagar","Chemical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,NA,10805,11684
"National Institute of Technology, Srinagar","Chemical Engineering (4 Years, Bachelor of Technology)",OS,SC,NA,5105,6629
"National Institute of Technology, Srinagar","Chemical Engineering (4 Years, Bachelor of Technology)",OS,ST,NA,2527,4303
"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",HS,OPEN,NA,10174,51978
"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),NA,502,502
"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,NA,17160,67679
"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL (PwD),NA,802,802
"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",HS,SC,NA,3415,14712
"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",HS,ST,NA,899,1372
"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",OS,OPEN,NA,30043,35364
"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),NA,1112,1112
"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,NA,9963,10997
"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",OS,SC,NA,5017,6387
"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",OS,ST,NA,2091,2620
"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OPEN,NA,14125,36193
"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,NA,15539,69780
"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,SC,NA,2679,8298
"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,ST,NA,1305,2169
"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OPEN,NA,12646,21880
"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),NA,985,985
"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,NA,5866,8344
"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,SC,NA,4366,4786
"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,ST,NA,2484,3037
"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,NA,41380,62540
"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,NA,29798,105071
"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",HS,SC,NA,11861,24246
"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",HS,ST,NA,1514,1615
"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,NA,30106,33679
"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,NA,8713,9997
"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",OS,SC,NA,4561,6295
"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",OS,ST,NA,2662,3328
"National Institute of Technology, Srinagar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OPEN,NA,47812,67021
"National Institute of Technology, Srinagar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),NA,414,414
"National Institute of Technology, Srinagar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,NA,84281,209330
"National Institute of Technology, Srinagar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,SC,NA,8640,22388
"National Institute of Technology, Srinagar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,ST,NA,1767,2105
"National Institute of Technology, Srinagar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN,NA,22799,30745
"National Institute of Technology, Srinagar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,NA,8412,10216
"National Institute of Technology, Srinagar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,SC,NA,5249,6249
"National Institute of Technology, Srinagar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,ST,NA,3136,3927
"National Institute of Technology, Srinagar","Information Technology (4 Years, Bachelor of Technology)",HS,OPEN,NA,37083,72937
"National Institute of Technology, Srinagar","Information Technology (4 Years, Bachelor of Technology)",HS,OPEN (PwD),NA,787,787
"National Institute of Technology, Srinagar","Information Technology (4 Years, Bachelor of Technology)",HS,OBC-NCL,NA,79101,183978
"National Institute of Technology, Srinagar","Information Technology (4 Years, Bachelor of Technology)",HS,SC,NA,22874,30114
"National Institute of Technology, Srinagar","Information Technology (4 Years, Bachelor of Technology)",HS,ST,NA,3657,5325
"National Institute of Technology, Srinagar","Information Technology (4 Years, Bachelor of Technology)",OS,OPEN,NA,22195,29315
"National Institute of Technology, Srinagar","Information Technology (4 Years, Bachelor of Technology)",OS,OBC-NCL,NA,9075,10184
"National Institute of Technology, Srinagar","Information Technology (4 Years, Bachelor of Technology)",OS,SC,NA,5749,6422
"National Institute of Technology, Srinagar","Information Technology (4 Years, Bachelor of Technology)",OS,ST,NA,4080,4453
"National Institute of Technology, Srinagar","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,NA,20683,58984
"National Institute of Technology, Srinagar","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),NA,387,387
"National Institute of Technology, Srinagar","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,NA,26517,176705
"National Institute of Technology, Srinagar","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,SC,NA,5825,17692
"National Institute of Technology, Srinagar","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,ST,NA,2640,3212
"National Institute of Technology, Srinagar","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,NA,24008,32590
"National Institute of Technology, Srinagar","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,NA,8769,10217
"National Institute of Technology, Srinagar","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,SC,NA,3451,5211
"National Institute of Technology, Srinagar","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,ST,NA,2897,3335
"National Institute of Technology, Srinagar","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",HS,OPEN,NA,70061,107591
"National Institute of Technology, Srinagar","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),NA,1003,1003
"National Institute of Technology, Srinagar","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,NA,226718,226718
"National Institute of Technology, Srinagar","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",HS,SC,NA,24465,34765
"National Institute of Technology, Srinagar","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",HS,ST,NA,3626,5461
"National Institute of Technology, Srinagar","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,OPEN,NA,34082,37394
"National Institute of Technology, Srinagar","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,NA,10190,12170
"National Institute of Technology, Srinagar","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,SC,NA,5575,7221
"National Institute of Technology, Srinagar","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,ST,NA,4118,4360
"National Institute of Technology, Tiruchirappalli","Architecture  (5 Years, Bachelor of Architecture)",HS,OPEN,NA,413,1134
"National Institute of Technology, Tiruchirappalli","Architecture  (5 Years, Bachelor of Architecture)",HS,OBC-NCL,NA,314,455
"National Institute of Technology, Tiruchirappalli","Architecture  (5 Years, Bachelor of Architecture)",HS,SC,NA,79,285
"National Institute of Technology, Tiruchirappalli","Architecture  (5 Years, Bachelor of Architecture)",HS,ST,NA,291,599
"National Institute of Technology, Tiruchirappalli","Architecture  (5 Years, Bachelor of Architecture)",OS,OPEN,NA,79,788
"National Institute of Technology, Tiruchirappalli","Architecture  (5 Years, Bachelor of Architecture)",OS,OPEN (PwD),NA,24,24
"National Institute of Technology, Tiruchirappalli","Architecture  (5 Years, Bachelor of Architecture)",OS,OBC-NCL,NA,198,371
"National Institute of Technology, Tiruchirappalli","Architecture  (5 Years, Bachelor of Architecture)",OS,SC,NA,102,148
"National Institute of Technology, Tiruchirappalli","Architecture  (5 Years, Bachelor of Architecture)",OS,ST,NA,10,64
"National Institute of Technology, Tiruchirappalli","Chemical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,NA,5114,15096
"National Institute of Technology, Tiruchirappalli","Chemical Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),NA,412,412
"National Institute of Technology, Tiruchirappalli","Chemical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,NA,3468,4830
"National Institute of Technology, Tiruchirappalli","Chemical Engineering (4 Years, Bachelor of Technology)",HS,SC,NA,2875,4027
"National Institute of Technology, Tiruchirappalli","Chemical Engineering (4 Years, Bachelor of Technology)",HS,ST,NA,5316,10540
"National Institute of Technology, Tiruchirappalli","Chemical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,NA,5127,9515
"National Institute of Technology, Tiruchirappalli","Chemical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,NA,2480,3600
"National Institute of Technology, Tiruchirappalli","Chemical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL (PwD),NA,290,290
"National Institute of Technology, Tiruchirappalli","Chemical Engineering (4 Years, Bachelor of Technology)",OS,SC,NA,1139,1973
